Secuencia;Unidad;Eventos;Fecha;Pt. Referencia;Dirección;Velocidad;Temperatura;Conductor;Latitud;Longitud
1823;WGH169;Conduciendo;Dec 13 2025 09:51 AM;;Kr15-91, Zipaquira, Cundinamarca;9;N/A;;5.0104243000;-74.0025036000
1822;WGH169;Inicio de Viaje;Dec 13 2025 09:51 AM;;Via Principal-30, Zipaquira, Cundinamarca, Colombia;27;N/A;;5.0103270000;-74.0033158000
1821;WGH169;Ignición Encendida;Dec 13 2025 09:50 AM;;Via Principal-75, Zipaquira, Cundinamarca, Colombia;0;N/A;;5.0106766000;-74.0043911000
1820;WGH169;Estacionado;Dec 13 2025 08:33 AM;;Via Principal-75, Zipaquira, Cundinamarca, Colombia;0;N/A;;5.0106811000;-74.0043991000
1819;WGH169;Ignición Apagada;Dec 13 2025 08:23 AM;;Via Principal-75, Zipaquira, Cundinamarca, Colombia;0;N/A;;5.0106771000;-74.0044016000
1818;WGH169;Conduciendo;Dec 13 2025 08:23 AM;;Via Principal-78, Zipaquira, Cundinamarca, Colombia;9;N/A;;5.0104205000;-74.0043171000
1817;WGH169;Conduciendo;Dec 13 2025 08:23 AM;;Via Principal-73, Zipaquira, Cundinamarca;0;N/A;;5.0103593000;-74.0042941000
1816;WGH169;Inmóvil - Detenido;Dec 13 2025 08:23 AM;;Via Principal-73, Zipaquira, Cundinamarca;0;N/A;;5.0103593000;-74.0042941000
1815;WGH169;Conduciendo;Dec 13 2025 08:23 AM;;Via Principal-79, Zipaquira, Cundinamarca, Colombia;27;N/A;;5.0103061000;-74.0044996000
1814;WGH169;Conduciendo;Dec 13 2025 08:23 AM;;Glorieta-49, Zipaquira, Cundinamarca;28;N/A;;5.0100445000;-74.0049125000
1813;WGH169;Conduciendo;Dec 13 2025 08:22 AM;;Cl. 3 #1-2, Zipaquirá, Zipaquirá, Cundinamarca, Colombia;59;N/A;;5.0050668000;-74.0047131000
1812;WGH169;Conduciendo;Dec 13 2025 08:20 AM;;Km 6 de la vía Cajicá - Zipaquirá, , Cundinamarca;54;N/A;;4.9905613000;-74.0035468000
1811;WGH169;Conduciendo;Dec 13 2025 08:18 AM;;Km 4 de la vía Cajicá - Zipaquirá, , Cundinamarca;48;N/A;;4.9768583000;-74.0032846000
1810;WGH169;Conduciendo;Dec 13 2025 08:17 AM;;Km 3 de la vía Cajicá - Zipaquirá, , Cundinamarca;46;N/A;;4.9660710000;-74.0063458000
1809;WGH169;Inicio de Viaje;Dec 13 2025 08:15 AM;;Km 2 de la vía Cajicá - Zipaquirá, , Cundinamarca;14;N/A;;4.9575196000;-74.0102491000
1808;WGH169;Inmóvil - Detenido;Dec 13 2025 08:14 AM;;Km 2 de la vía Cajicá - Zipaquirá, , Cundinamarca, Colombia;0;N/A;;4.9566351000;-74.0110983000
1807;WGH169;Viaje detenido;Dec 13 2025 08:11 AM;;Km 2 de la vía Cajicá - Zipaquirá, , Cundinamarca;0;N/A;;4.9564488000;-74.0112573000
1806;WGH169;Conduciendo;Dec 13 2025 08:10 AM;;Av Zipaquira -Cajica, Zipaquira, Cundinamarca;57;N/A;;4.9535531000;-74.0137313000
1805;WGH169;Inicio de Viaje;Dec 13 2025 08:08 AM;;Glorieta-69, Cajica, Cundinamarca;30;N/A;;4.9390335000;-74.0166078000
1804;WGH169;Ignición Encendida;Dec 13 2025 08:05 AM;;Kr3e 0, Cajica, Cundinamarca, Colombia;0;N/A;;4.9369488000;-74.0179603000
1803;WGH169;Estacionado;Dec 13 2025 07:48 AM;;Kr3e 0, Cajica, Cundinamarca, Colombia;0;N/A;;4.9369258000;-74.0179706000
1802;WGH169;Ignición Apagada;Dec 13 2025 07:38 AM;;Kr3e 0, Cajica, Cundinamarca, Colombia;0;N/A;;4.9369590000;-74.0179681000
1801;WGH169;Conduciendo;Dec 13 2025 07:38 AM;;Kr3e 0, Cajica, Cundinamarca, Colombia;9;N/A;;4.9370088000;-74.0180243000
1800;WGH169;Conduciendo;Dec 13 2025 07:38 AM;;Glorieta-44, Cajica, Cundinamarca;19;N/A;;4.9390180000;-74.0168666000
1799;WGH169;Conduciendo;Dec 13 2025 07:37 AM;;45A, Cajicá, Cundinamarca, Colombia;19;N/A;;4.9390220000;-74.0167428000
1798;WGH169;Conduciendo;Dec 13 2025 07:37 AM;;Glorieta-41, Cajica, Cundinamarca;30;N/A;;4.9379678000;-74.0167851000
1797;WGH169;Conduciendo;Dec 13 2025 07:36 AM;;Via Principal-42, Cajica, Cundinamarca;51;N/A;;4.9356738000;-74.0117335000
1796;WGH169;Conduciendo;Dec 13 2025 07:36 AM;;Via Principal-68, Cajica, Cundinamarca;51;N/A;;4.9318165000;-74.0089605000
1795;WGH169;Conduciendo;Dec 13 2025 07:35 AM;;Via Principal, Cajica, Cundinamarca;57;N/A;;4.9251590000;-74.0133431000
1794;WGH169;Conduciendo;Dec 13 2025 07:33 AM;;US45A # 68 a 100, Cajica, Cundinamarca, Colombia;51;N/A;;4.9106511000;-74.0181520000
1793;WGH169;Conduciendo;Dec 13 2025 07:32 AM;;US45A # 58 a 100, Cajica, Cundinamarca, Colombia;51;N/A;;4.9071235000;-74.0227715000
1792;WGH169;Conduciendo;Dec 13 2025 07:31 AM;;Via Principal, Cajica, Cundinamarca;43;N/A;;4.9014620000;-74.0256861000
1791;WGH169;Conduciendo;Dec 13 2025 07:31 AM;;Via Principal, Chia, Cundinamarca;43;N/A;;4.8998973000;-74.0302446000
1790;WGH169;Conduciendo;Dec 13 2025 07:30 AM;;Via Principal, Chia, Cundinamarca;49;N/A;;4.8950093000;-74.0331901000
1789;WGH169;Conduciendo;Dec 13 2025 07:28 AM;;Via Principal-43, Chia, Cundinamarca;54;N/A;;4.8804913000;-74.0376611000
1788;WGH169;Conduciendo;Dec 13 2025 07:26 AM;;Via Principal, Chia, Cundinamarca;51;N/A;;4.8659805000;-74.0379725000
1787;WGH169;Conduciendo;Dec 13 2025 07:26 AM;;Av Via Chia-4, Chia, Cundinamarca;46;N/A;;4.8639975000;-74.0371318000
1786;WGH169;Conduciendo;Dec 13 2025 07:25 AM;;Puente Del Comun-21, Chia, Cundinamarca;54;N/A;;4.8641201000;-74.0302446000
1785;WGH169;Conduciendo;Dec 13 2025 07:25 AM;;Puente Del Comun-49, Chia, Cundinamarca;49;N/A;;4.8638910000;-74.0294771000
1784;WGH169;Conduciendo;Dec 13 2025 07:24 AM;;Entrada A La Via Chia, Chia, Cundinamarca;40;N/A;;4.8608633000;-74.0278211000
1783;WGH169;Conduciendo;Dec 13 2025 07:23 AM;;Av 55, Bogota, Cundinamarca;59;N/A;;4.8463340000;-74.0305031000
1782;WGH169;Inicio de Viaje;Dec 13 2025 07:21 AM;;Av Autonorte-65, Bogota, Cundinamarca, Colombia;45;N/A;;4.8317985000;-74.0329046000
1781;WGH169;Viaje detenido;Dec 13 2025 07:20 AM;;South America, Capital District;0;N/A;;4.8300588000;-74.0333551000
1780;WGH169;Conduciendo;Dec 13 2025 07:19 AM;;Av Autonorte 246-66, Bogota, Cundinamarca;61;N/A;;4.8266571000;-74.0340311000
1779;WGH169;Conduciendo;Dec 13 2025 07:17 AM;;Av Autonorte 235, Bogota, Cundinamarca;46;N/A;;4.8121455000;-74.0360766000
1778;WGH169;Conduciendo;Dec 13 2025 07:15 AM;;Av Autonorte 222, Bogota, Cundinamarca;46;N/A;;4.7976283000;-74.0384450000
1777;WGH169;Conduciendo;Dec 13 2025 07:13 AM;;Av Autonorte 207, Bogota, Cundinamarca;35;N/A;;4.7845095000;-74.0407420000
1776;WGH169;Conduciendo;Dec 13 2025 07:11 AM;;Av Autonorte 195-5, Bogota, Cundinamarca;19;N/A;;4.7731886000;-74.0425283000
1775;WGH169;Conduciendo;Dec 13 2025 07:09 AM;;Av Autonorte 189-52, Bogota, Cundinamarca;9;N/A;;4.7679333000;-74.0434215000
1774;WGH169;Conduciendo;Dec 13 2025 07:07 AM;;Av Autonorte 185, Bogota, Cundinamarca;11;N/A;;4.7643246000;-74.0440196000
1773;WGH169;Conduciendo;Dec 13 2025 07:05 AM;;Av Autonorte 170-62, Bogota, Cundinamarca;32;N/A;;4.7523035000;-74.0462801000
1772;WGH169;Inmóvil - Detenido;Dec 13 2025 07:05 AM;;Av Autonorte 165-95, Bogota, Cundinamarca;0;N/A;;4.7472453000;-74.0467548000
1771;WGH169;Inicio de Viaje;Dec 13 2025 07:04 AM;;Cl166 23-50, Bogota, Cundinamarca;11;N/A;;4.7471430000;-74.0464811000
1770;WGH169;Saliendo de Landmark;Dec 13 2025 07:02 AM;3. PROING - BOGOTA P1;16b14 Calle 166;0;N/A;;4.7466923000;-74.0444210000
1769;WGH169;Viaje detenido;Dec 13 2025 07:02 AM;3. PROING - BOGOTA P1;Kr21 164-93, Bogota, Cundinamarca;0;N/A;;4.7466923000;-74.0444210000
1768;WGH169;Salida de Geocerca;Dec 13 2025 07:00 AM;3. PROING - BOGOTA P1;Cl166 16b-23, Bogota, Cundinamarca;20;N/A;;4.7453113000;-74.0385856000
1767;WGH169;Inicio de Viaje;Dec 13 2025 07:00 AM;3. PROING - BOGOTA P1;16b14 Calle 166;20;N/A;;4.7453113000;-74.0385856000
1766;WGH169;Ignición Encendida;Dec 13 2025 06:59 AM;3. PROING - BOGOTA P1;16b14 Calle 166;0;N/A;;4.7451143000;-74.0376248000
1765;WGH169;Estacionado;Dec 13 2025 06:41 AM;3. PROING - BOGOTA P1;16b14 Calle 166;0;N/A;;4.7451105000;-74.0376511000
1764;WGH169;Ignición Apagada;Dec 13 2025 06:31 AM;3. PROING - BOGOTA P1;16b14 Calle 166;0;N/A;;4.7451436000;-74.0376343000
1763;WGH169;Entrada a Geocerca;Dec 13 2025 06:30 AM;3. PROING - BOGOTA P1;Cl166 16-18, Bogota, Cundinamarca;0;N/A;;4.7451335000;-74.0376163000
1762;WGH169;Entrando a Landmark;Dec 13 2025 06:30 AM;3. PROING - BOGOTA P1;16b14 Calle 166;0;N/A;;4.7451335000;-74.0376163000
1761;WGH169;Viaje detenido;Dec 13 2025 06:30 AM;3. PROING - BOGOTA P1;16b14 Calle 166;0;N/A;;4.7451335000;-74.0376163000
1760;WGH169;Conduciendo;Dec 13 2025 06:29 AM;;Calle 166 # 15-2 a 15-100, Bogotá, Cundinamarca, Colombia;17;N/A;;4.7449658000;-74.0369636000
1759;WGH169;Conduciendo;Dec 13 2025 06:26 AM;;Kr8g 163-86, Bogota, Cundinamarca;9;N/A;;4.7400913000;-74.0300808000
1758;WGH169;Conduciendo;Dec 13 2025 06:26 AM;;Cl163 8f-95, Bogota, Cundinamarca;9;N/A;;4.7396618000;-74.0301555000
1757;WGH169;Conduciendo;Dec 13 2025 06:25 AM;;Cl163 7a-4, Bogota, Cundinamarca, Colombia;16;N/A;;4.7378861000;-74.0240441000
1756;WGH169;Conduciendo;Dec 13 2025 06:24 AM;;Tr7a 162-5, Bogota, Cundinamarca, Colombia;11;N/A;;4.7370478000;-74.0235603000
1755;WGH169;Conduciendo;Dec 13 2025 06:24 AM;;Kr7 160a, Bogota, Cundinamarca;49;N/A;;4.7360741000;-74.0241206000
1754;WGH169;Inicio de Viaje;Dec 13 2025 06:24 AM;;Kr7 158, Bogota, Cundinamarca;57;N/A;;4.7334273000;-74.0241773000
1753;WGH169;Viaje detenido;Dec 13 2025 06:23 AM;;Kr7 155a-26, Bogota, Cundinamarca;0;N/A;;4.7314420000;-74.0238240000
1752;WGH169;Inicio de Viaje;Dec 13 2025 06:22 AM;;Kr7 155-21, Bogota, Cundinamarca;41;N/A;;4.7298345000;-74.0239970000
1751;WGH169;Ignición Encendida;Dec 13 2025 06:20 AM;;Kr6 153a, Bogota, Cundinamarca, Colombia;0;N/A;;4.7281236000;-74.0238658000
1750;WGH169;Estacionado;Dec 13 2025 04:01 AM;;Cl. 153a #6-51, Bogotá, Colombia;0;N/A;;4.7280926000;-74.0238355000
1749;WGH169;Estacionado;Dec 13 2025 12:01 AM;;Kr6 153a, Bogota, Cundinamarca, Colombia;0;N/A;;4.7281251000;-74.0239091000
1748;WGH169;Estacionado;Dec 12 2025 08:01 PM;;Cl. 153a #6-51, Bogotá, Colombia;0;N/A;;4.7280946000;-74.0238073000
1747;WGH169;Estacionado;Dec 12 2025 04:01 PM;;Kr6 153a, Bogota, Cundinamarca, Colombia;0;N/A;;4.7281488000;-74.0238548000
1746;WGH169;Ignición Apagada;Dec 12 2025 03:51 PM;;Kr6 153a, Bogota, Cundinamarca, Colombia;0;N/A;;4.7281408000;-74.0238786000
1745;WGH169;Inmóvil - Detenido;Dec 12 2025 03:51 PM;;Kr6 153a, Bogota, Cundinamarca, Colombia;0;N/A;;4.7281255000;-74.0238603000
1744;WGH169;Viaje detenido;Dec 12 2025 03:48 PM;;Cl. 153a #6-2 a 6-84, Bogotá, Bogotá, Colombia;0;N/A;;4.7282503000;-74.0238681000
1743;WGH169;Conduciendo;Dec 12 2025 03:47 PM;;Kr7 153-60, Bogota, Cundinamarca, Colombia;12;N/A;;4.7282936000;-74.0239070000
1742;WGH169;Conduciendo;Dec 12 2025 03:47 PM;;Kr7 153-76, Bogota, Cundinamarca, Colombia;14;N/A;;4.7283793000;-74.0242178000
1741;WGH169;Conduciendo;Dec 12 2025 03:47 PM;;Via Principal-38, Bogota, Cundinamarca;17;N/A;;4.7275671000;-74.0245346000
1740;WGH169;Conduciendo;Dec 12 2025 03:47 PM;;Via Principal-38, Bogota, Cundinamarca;9;N/A;;4.7275156000;-74.0245715000
1739;WGH169;Inicio de Viaje;Dec 12 2025 03:47 PM;;Kr7-7, Bogota, Cundinamarca;24;N/A;;4.7277816000;-74.0246348000
1738;WGH169;Viaje detenido;Dec 12 2025 03:46 PM;;Kr7 153a-8, Bogota, Cundinamarca;0;N/A;;4.7287113000;-74.0243216000
1737;WGH169;Conduciendo;Dec 12 2025 03:45 PM;;Kr7, Bogota, Cundinamarca;35;N/A;;4.7340000000;-74.0243858000
1736;WGH169;Inicio de Viaje;Dec 12 2025 03:44 PM;;Kr7 161-42, Bogota, Cundinamarca;32;N/A;;4.7364111000;-74.0240418000
1735;WGH169;Viaje detenido;Dec 12 2025 03:43 PM;;Kr7 162-37, Bogota, Cundinamarca;0;N/A;;4.7373416000;-74.0231551000
1734;WGH169;Inicio de Viaje;Dec 12 2025 03:42 PM;;Kr7 164-53, Bogota, Cundinamarca;32;N/A;;4.7402640000;-74.0227361000
1733;WGH169;Viaje detenido;Dec 12 2025 03:42 PM;;Kr7 165-14, Bogota, Cundinamarca;1;N/A;;4.7415565000;-74.0223761000
1732;WGH169;Conduciendo;Dec 12 2025 03:41 PM;;Kr7-85, Bogota, Cundinamarca;12;N/A;;4.7447743000;-74.0223955000
1731;WGH169;Conduciendo;Dec 12 2025 03:40 PM;;Cl167d 7f-90, Bogota, Cundinamarca, Colombia;19;N/A;;4.7450220000;-74.0253150000
1730;WGH169;Conduciendo;Dec 12 2025 03:40 PM;;Calle 170 # 1 a 99, Bogotá, Cundinamarca, Colombia;9;N/A;;4.7470665000;-74.0253116000
1729;WGH169;Conduciendo;Dec 12 2025 03:39 PM;;Cl170 8-81, Bogota, Cundinamarca;43;N/A;;4.7475996000;-74.0283573000
1728;WGH169;Inicio de Viaje;Dec 12 2025 03:37 PM;;Cl170 15-75, Bogota, Cundinamarca;28;N/A;;4.7494358000;-74.0389980000
1727;WGH169;Viaje detenido;Dec 12 2025 03:36 PM;;Cl170 17a, Bogota, Cundinamarca;0;N/A;;4.7497225000;-74.0401920000
1726;WGH169;Inicio de Viaje;Dec 12 2025 03:34 PM;;Cl170-35, Bogota, Cundinamarca;12;N/A;;4.7516355000;-74.0471040000
1725;WGH169;Viaje detenido;Dec 12 2025 03:33 PM;;Cl170-18, Bogota, Cundinamarca;3;N/A;;4.7517421000;-74.0481046000
1724;WGH169;Inmóvil - Detenido;Dec 12 2025 03:33 PM;;Entrada A La Cl169-40, Bogota, Cundinamarca, Colombia;0;N/A;;4.7515760000;-74.0482963000
1723;WGH169;Conduciendo;Dec 12 2025 03:33 PM;;Entrada A La Cl169-50, Bogota, Cundinamarca;0;N/A;;4.7513356000;-74.0482558000
1722;WGH169;Conduciendo;Dec 12 2025 03:32 PM;;Av Autonorte 169-61, Bogota, Cundinamarca, Colombia;25;N/A;;4.7509643000;-74.0473065000
1721;WGH169;Conduciendo;Dec 12 2025 03:32 PM;;Av Autonorte 169-77, Bogota, Cundinamarca, Colombia;22;N/A;;4.7509910000;-74.0470083000
1720;WGH169;Inicio de Viaje;Dec 12 2025 03:31 PM;;Av Autonorte 173-17, Bogota, Cundinamarca;25;N/A;;4.7540023000;-74.0465216000
1719;WGH169;Viaje detenido;Dec 12 2025 03:31 PM;;Av Autonorte 174b-26, Bogota, Cundinamarca;0;N/A;;4.7553341000;-74.0463670000
1718;WGH169;Conduciendo;Dec 12 2025 03:28 PM;;Av Autonorte 187-43, Bogota, Cundinamarca;37;N/A;;4.7660368000;-74.0442815000
1717;WGH169;Conduciendo;Dec 12 2025 03:26 PM;;Av Autonorte 195, Bogota, Cundinamarca;20;N/A;;4.7745496000;-74.0429081000
1716;WGH169;Conduciendo;Dec 12 2025 03:24 PM;;Av Autonorte 200-53, Bogota, Cundinamarca;16;N/A;;4.7786830000;-74.0421190000
1715;WGH169;Inicio de Viaje;Dec 12 2025 03:22 PM;;Av Autonorte 205-66, Bogota, Cundinamarca;19;N/A;;4.7831400000;-74.0414931000
1714;WGH169;Viaje detenido;Dec 12 2025 03:21 PM;;Av Autonorte 207, Bogota, Cundinamarca;4;N/A;;4.7844365000;-74.0412083000
1713;WGH169;Conduciendo;Dec 12 2025 03:18 PM;;Av Autonorte 215-4, Bogota, Cundinamarca;24;N/A;;4.7919383000;-74.0399633000
1712;WGH169;Conduciendo;Dec 12 2025 03:16 PM;;Av Autonorte 222-9, Bogota, Cundinamarca;27;N/A;;4.7975383000;-74.0390885000
1711;WGH169;Inicio de Viaje;Dec 12 2025 03:14 PM;;Av Autonorte 224-35, Bogota, Cundinamarca;12;N/A;;4.8025885000;-74.0382336000
1710;WGH169;Viaje detenido;Dec 12 2025 03:11 PM;;Av Autonorte 225, Bogota, Cundinamarca, Colombia;0;N/A;;4.8052518000;-74.0378086000
1709;WGH169;Inicio de Viaje;Dec 12 2025 03:11 PM;;Av Autonorte 225, Bogota, Cundinamarca;25;N/A;;4.8060538000;-74.0376758000
1708;WGH169;Viaje detenido;Dec 12 2025 03:10 PM;;Av Autonorte 233-86, Bogota, Cundinamarca;1;N/A;;4.8072296000;-74.0374795000
1707;WGH169;Inicio de Viaje;Dec 12 2025 03:09 PM;;Av Autonorte 234-46, Bogota, Cundinamarca;17;N/A;;4.8089145000;-74.0372156000
1706;WGH169;Viaje detenido;Dec 12 2025 03:08 PM;;Av Autonorte 235-28, Bogota, Cundinamarca;0;N/A;;4.8107380000;-74.0369458000
1705;WGH169;Conduciendo;Dec 12 2025 03:06 PM;;Av Autonorte 235-96, Bogota, Cundinamarca;12;N/A;;4.8136513000;-74.0364586000
1704;WGH169;Inicio de Viaje;Dec 12 2025 03:04 PM;;Av Autonorte 235-88, Bogota, Cundinamarca;11;N/A;;4.8170686000;-74.0359193000
1703;WGH169;Viaje detenido;Dec 12 2025 03:02 PM;;Av Autonorte 242-66, Bogota, Cundinamarca;1;N/A;;4.8196425000;-74.0355001000
1702;WGH169;Conduciendo;Dec 12 2025 03:01 PM;;Av Autonorte 242-88, Bogota, Cundinamarca;0;N/A;;4.8203161000;-74.0354441000
1701;WGH169;Fin de alta velocidad;Dec 12 2025 02:59 PM;;Av Autonorte-95, Bogota, Cundinamarca;67;N/A;;4.8336883000;-74.0331263000
1700;WGH169;Alta velocidad;Dec 12 2025 02:59 PM;;Av Autonorte-58, Bogota, Cundinamarca;75;N/A;;4.8371423000;-74.0325751000
1699;WGH169;Conduciendo;Dec 12 2025 02:58 PM;;Av 55-50, Bogota, Cundinamarca;65;N/A;;4.8479805000;-74.0308328000
1698;WGH169;Conduciendo;Dec 12 2025 02:56 PM;;Av Via Chia-38, Chia, Cundinamarca;64;N/A;;4.8625175000;-74.0282296000
1697;WGH169;Conduciendo;Dec 12 2025 02:56 PM;;Av 55-26, Chia, Cundinamarca;59;N/A;;4.8647613000;-74.0257068000
1696;WGH169;Conduciendo;Dec 12 2025 02:55 PM;;Av 55-38, Chia, Cundinamarca, Colombia;72;N/A;;4.8729148000;-74.0219295000
1695;WGH169;Conduciendo;Dec 12 2025 02:53 PM;;Av 55, Cajica, Cundinamarca;67;N/A;;4.8874331000;-74.0129826000
1694;WGH169;Conduciendo;Dec 12 2025 02:51 PM;;Av 55, Cajica, Cundinamarca, Colombia;67;N/A;;4.9019558000;-74.0049893000
1693;WGH169;Conduciendo;Dec 12 2025 02:50 PM;;Av 55, Cajica, Cundinamarca;40;N/A;;4.9164730000;-73.9993141000
1692;WGH169;Conduciendo;Dec 12 2025 02:48 PM;;Entrada A 55-10, Cajica, Cundinamarca;70;N/A;;4.9309873000;-73.9924280000
1691;WGH169;Conduciendo;Dec 12 2025 02:47 PM;;Av 55-9, Cajica, Cundinamarca;62;N/A;;4.9385630000;-73.9778263000
1690;WGH169;Conduciendo;Dec 12 2025 02:45 PM;;Av 55, Cajica, Cundinamarca;64;N/A;;4.9390926000;-73.9631868000
1689;WGH169;Conduciendo;Dec 12 2025 02:44 PM;;Av 55, Cajica, Cundinamarca;61;N/A;;4.9419531000;-73.9580530000
1688;WGH169;Conduciendo;Dec 12 2025 02:42 PM;;Av 55, Cajica, Cundinamarca;61;N/A;;4.9504460000;-73.9446610000
1687;WGH169;Conduciendo;Dec 12 2025 02:40 PM;;Av 55, Tocancipa, Cundinamarca;38;N/A;;4.9554091000;-73.9348171000
1686;WGH169;Conduciendo;Dec 12 2025 02:38 PM;;Av 55-25, Tocancipa, Cundinamarca, Colombia;35;N/A;;4.9607490000;-73.9228770000
1685;WGH169;Inicio de Viaje;Dec 12 2025 02:36 PM;;Cl9 4-58, Tocancipa, Cundinamarca;25;N/A;;4.9640375000;-73.9138000000
1684;WGH169;Alerta de Inmovilidad;Dec 12 2025 02:30 PM;;Cl10 5-26, Tocancipa, Cundinamarca, Colombia;0;N/A;;4.9649908000;-73.9132866000
1683;WGH169;Inmóvil - Detenido;Dec 12 2025 02:28 PM;;Cl10 5-26, Tocancipa, Cundinamarca, Colombia;0;N/A;;4.9649896000;-73.9132935000
1682;WGH169;Viaje detenido;Dec 12 2025 02:25 PM;;Cl10 5-58, Tocancipa, Cundinamarca, Colombia;0;N/A;;4.9650405000;-73.9133486000
1681;WGH169;Conduciendo;Dec 12 2025 02:23 PM;;Carrera 8 #9-2 a 9-134, Tocancipá, Tocancipá, Cundinamarca, Colombia;0;N/A;;4.9662951000;-73.9146168000
1680;WGH169;Conduciendo;Dec 12 2025 02:22 PM;;Cl13 8-17, Tocancipa, Cundinamarca, Colombia;0;N/A;;4.9679283000;-73.9132130000
1679;WGH169;Conduciendo;Dec 12 2025 02:21 PM;;Tocancipa - Zipaquira-66, Tocancipa, Cundinamarca, Colombia;17;N/A;;4.9720436000;-73.9164345000
1678;WGH169;Conduciendo;Dec 12 2025 02:19 PM;;Tocancipa - Zipaquira, Tocancipá, Cundinamarca, Colombia;35;N/A;;4.9806343000;-73.9215605000
1677;WGH169;Conduciendo;Dec 12 2025 02:17 PM;;Tocancipa - Zipaquira-28, Tocancipa, Cundinamarca, Colombia;25;N/A;;4.9872411000;-73.9255116000
1676;WGH169;Conduciendo;Dec 12 2025 02:15 PM;;Tocancipa - Zipaquira, Zipaquira, Cundinamarca, Colombia;22;N/A;;4.9935293000;-73.9291905000
1675;WGH169;Conduciendo;Dec 12 2025 02:15 PM;;Tocancipa - Zipaquira, Zipaquira, Cundinamarca, Colombia;20;N/A;;4.9936776000;-73.9292146000
1674;WGH169;Inicio de Viaje;Dec 12 2025 02:14 PM;;Tocancipa - Zipaquira, Tocancipá, Cundinamarca, Colombia;38;N/A;;4.9943660000;-73.9276250000
1673;WGH169;Viaje detenido;Dec 12 2025 02:13 PM;;Tocancipa - Zipaquira, Zipaquira, Cundinamarca, Colombia;0;N/A;;4.9951890000;-73.9256213000
1672;WGH169;Conduciendo;Dec 12 2025 02:12 PM;;Tocancipa - Zipaquira, Zipaquira, Cundinamarca, Colombia;17;N/A;;4.9942306000;-73.9223031000
1671;WGH169;Conduciendo;Dec 12 2025 02:10 PM;;Tocancipa - Zipaquira-36, Tocancipa, Cundinamarca, Colombia;14;N/A;;4.9934030000;-73.9173388000
1670;WGH169;Conduciendo;Dec 12 2025 02:08 PM;;Tocancipa - Zipaquira-40, Tocancipa, Cundinamarca, Colombia;25;N/A;;4.9933101000;-73.9108905000
1669;WGH169;Inicio de Viaje;Dec 12 2025 02:06 PM;;Km 2 de la vía Tocancipá - Chachanchipá, , Cundinamarca, Colombia;20;N/A;;4.9962720000;-73.9037235000
1668;WGH169;Alerta de Inmovilidad;Dec 12 2025 02:05 PM;;Km 2 de la vía Tocancipá - Chachanchipá, , Cundinamarca, Colombia;0;N/A;;4.9968026000;-73.9026728000
1667;WGH169;Inmóvil - Detenido;Dec 12 2025 02:03 PM;;Km 2 de la vía Tocancipá - Chachanchipá, , Cundinamarca, Colombia;6;N/A;;4.9970475000;-73.9021636000
1666;WGH169;Viaje detenido;Dec 12 2025 02:00 PM;;Km 2 de la vía Tocancipá - Chachanchipá, , Cundinamarca, Colombia;0;N/A;;4.9967311000;-73.9028260000
1665;WGH169;Conduciendo;Dec 12 2025 01:59 PM;;Tocancipa - Zipaquira, Tocancipá, Cundinamarca, Colombia;22;N/A;;4.9964075000;-73.9035420000
1664;WGH169;Conduciendo;Dec 12 2025 01:57 PM;;Tocancipa - Zipaquira-40, Tocancipa, Cundinamarca, Colombia;25;N/A;;4.9933370000;-73.9109280000
1663;WGH169;Conduciendo;Dec 12 2025 01:55 PM;;Tocancipa - Zipaquira-36, Tocancipa, Cundinamarca, Colombia;30;N/A;;4.9934301000;-73.9175806000
1662;WGH169;Conduciendo;Dec 12 2025 01:53 PM;;Tocancipa - Zipaquira, Zipaquira, Cundinamarca, Colombia;11;N/A;;4.9953021000;-73.9258073000
1661;WGH169;Conduciendo;Dec 12 2025 01:51 PM;;Tocancipa - Zipaquira, Zipaquira, Cundinamarca, Colombia;32;N/A;;4.9982791000;-73.9348016000
1660;WGH169;Conduciendo;Dec 12 2025 01:50 PM;;Zipaquira - Tocancipa, Tocancipá, Cundinamarca, Colombia;17;N/A;;5.0022448000;-73.9379795000
1659;WGH169;Conduciendo;Dec 12 2025 01:48 PM;;Tocancipa - Zipaquirá # 1, Zipaquirá, Cundinamarca, Colombia;27;N/A;;5.0101506000;-73.9429073000
1658;WGH169;Conduciendo;Dec 12 2025 01:46 PM;;Tocancipa - Zipaquirá # 1 a 2, Zipaquirá, Cundinamarca, Colombia;24;N/A;;5.0217145000;-73.9490058000
1657;WGH169;Conduciendo;Dec 12 2025 01:44 PM;;Av 45a-51, Zipaquira, Cundinamarca, Colombia;35;N/A;;5.0203223000;-73.9624713000
1656;WGH169;Conduciendo;Dec 12 2025 01:44 PM;;229P+WQ Zipaquirá, Cundinamarca, Colombia;28;N/A;;5.0198021000;-73.9630175000
1655;WGH169;Conduciendo;Dec 12 2025 01:43 PM;;Zipaquira - Tocancipa, Zipaquirá, Cundinamarca, Colombia;14;N/A;;5.0196260000;-73.9649206000
1654;WGH169;Conduciendo;Dec 12 2025 01:40 PM;;Av 45a-54, Zipaquira, Cundinamarca, Colombia;17;N/A;;5.0256938000;-73.9739706000
1653;WGH169;Conduciendo;Dec 12 2025 01:39 PM;;Av 45a-54, Zipaquira, Cundinamarca, Colombia;17;N/A;;5.0253055000;-73.9757823000
